#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
makeLocusGraph_chromId_542_chr16_KZ208921v1_alt_0000		complete	0	2026-04-16T01:47:13.205475Z
makeLocusGraph_chromId_543_chr16_KQ031390v1_alt_0000		complete	0	2026-04-16T01:47:21.853154Z
makeLocusGraph_chromId_544_chr17_KV766196v1_fix_0000		complete	0	2026-04-16T01:47:17.905500Z
makeLocusGraph_chromId_545_chr17_KV575245v1_fix_0000		complete	0	2026-04-16T01:47:09.298219Z
makeLocusGraph_chromId_546_chr17_KV766198v1_alt_0000		complete	0	2026-04-16T01:47:18.964736Z
makeLocusGraph_chromId_547_chr17_KV766197v1_alt_0000		complete	0	2026-04-16T01:46:37.926001Z
makeLocusGraph_chromId_548_chr18_KQ458385v1_alt_0000		complete	0	2026-04-16T01:47:29.581447Z
makeLocusGraph_chromId_549_chr18_KQ090028v1_fix_0000		complete	0	2026-04-16T01:47:09.541540Z
makeLocusGraph_chromId_550_chr18_KZ208922v1_fix_0000		complete	0	2026-04-16T01:46:08.831416Z
makeLocusGraph_chromId_551_chr19_KQ458386v1_fix_0000		complete	0	2026-04-16T01:46:37.619943Z
makeLocusGraph_chromId_552_chr19_KN196484v1_fix_0000		complete	0	2026-04-16T01:45:08.053452Z
makeLocusGraph_chromId_553_chr19_KV575246v1_alt_0000		complete	0	2026-04-16T01:45:52.138205Z
makeLocusGraph_chromId_554_chr19_KV575247v1_alt_0000		complete	0	2026-04-16T01:45:24.017992Z
makeLocusGraph_chromId_555_chr19_KV575248v1_alt_0000		complete	0	2026-04-16T01:46:58.567367Z
makeLocusGraph_chromId_556_chr19_KV575249v1_alt_0000		complete	0	2026-04-16T01:47:16.381400Z
makeLocusGraph_chromId_557_chr19_KV575250v1_alt_0000		complete	0	2026-04-16T01:47:02.244818Z
makeLocusGraph_chromId_558_chr19_KV575251v1_alt_0000		complete	0	2026-04-16T01:46:51.765621Z
makeLocusGraph_chromId_559_chr19_KV575252v1_alt_0000		complete	0	2026-04-16T01:46:41.800224Z
makeLocusGraph_chromId_560_chr19_KV575253v1_alt_0000		complete	0	2026-04-16T01:47:17.492145Z
makeLocusGraph_chromId_561_chr19_KV575254v1_alt_0000		complete	0	2026-04-16T01:46:38.104021Z
makeLocusGraph_chromId_562_chr19_KV575255v1_alt_0000		complete	0	2026-04-16T01:47:12.455150Z
makeLocusGraph_chromId_563_chr19_KV575256v1_alt_0000		complete	0	2026-04-16T01:47:09.641762Z
makeLocusGraph_chromId_564_chr19_KV575257v1_alt_0000		complete	0	2026-04-16T01:46:51.765834Z
makeLocusGraph_chromId_565_chr19_KV575259v1_alt_0000		complete	0	2026-04-16T01:47:00.701398Z
makeLocusGraph_chromId_566_chr19_KV575260v1_alt_0000		complete	0	2026-04-16T01:46:53.913308Z
makeLocusGraph_chromId_567_chr19_KV575258v1_alt_0000		complete	0	2026-04-16T01:45:52.138497Z
makeLocusGraph_chromId_568_chr22_KN196485v1_alt_0000		complete	0	2026-04-16T01:46:37.842976Z
makeLocusGraph_chromId_569_chr22_KQ458387v1_alt_0000		complete	0	2026-04-16T01:46:48.524882Z
makeLocusGraph_chromId_570_chr22_KQ458388v1_alt_0000		complete	0	2026-04-16T01:47:23.736750Z
makeLocusGraph_chromId_571_chr22_KN196486v1_alt_0000		complete	0	2026-04-16T01:47:04.156916Z
makeLocusGraph_chromId_572_chr22_KQ759761v1_alt_0000		complete	0	2026-04-16T01:47:08.626954Z
makeLocusGraph_chromId_573_chr22_KQ759762v1_fix_0000		complete	0	2026-04-16T01:45:08.304381Z
makeLocusGraph_chromId_574_chrX_KV766199v1_alt_0000		complete	0	2026-04-16T01:47:19.522914Z
makeLocusGraph_chromId_575_chrY_KZ208923v1_fix_0000		complete	0	2026-04-16T01:46:42.891658Z
makeLocusGraph_chromId_576_chrY_KZ208924v1_fix_0000		complete	0	2026-04-16T01:44:57.365209Z
makeLocusGraph_chromId_577_chrY_KN196487v1_fix_0000_to_chromId_578_chr1_KZ559100v1_fix_0000		complete	0	2026-04-16T01:46:35.472780Z
makeLocusGraph_chromId_579_chr3_KZ559104v1_fix_0000		complete	0	2026-04-16T01:46:42.491645Z
makeLocusGraph_chromId_580_chr3_KZ559105v1_alt_0000		complete	0	2026-04-16T01:46:50.795210Z
makeLocusGraph_chromId_581_chr3_KZ559103v1_alt_0000		complete	0	2026-04-16T01:46:14.876312Z
makeLocusGraph_chromId_582_chr3_KZ559102v1_alt_0000		complete	0	2026-04-16T01:47:00.878843Z
makeLocusGraph_chromId_583_chr3_KZ559101v1_alt_0000		complete	0	2026-04-16T01:46:45.624402Z
makeLocusGraph_chromId_584_chr7_KZ559106v1_alt_0000		complete	0	2026-04-16T01:47:09.164719Z
makeLocusGraph_chromId_585_chr8_KZ559107v1_alt_0000		complete	0	2026-04-16T01:47:14.981625Z
makeLocusGraph_chromId_586_chr11_KZ559109v1_fix_0000		complete	0	2026-04-16T01:46:42.704649Z
makeLocusGraph_chromId_587_chr11_KZ559108v1_fix_0000		complete	0	2026-04-16T01:46:49.421336Z
makeLocusGraph_chromId_588_chr11_KZ559111v1_alt_0000		complete	0	2026-04-16T01:46:56.651826Z
makeLocusGraph_chromId_589_chr11_KZ559110v1_alt_0000		complete	0	2026-04-16T01:47:01.358243Z
makeLocusGraph_chromId_590_chr12_KZ559112v1_alt_0000		complete	0	2026-04-16T01:45:01.042470Z
makeLocusGraph_chromId_591_chr16_KZ559113v1_fix_0000		complete	0	2026-04-16T01:47:09.432195Z
makeLocusGraph_chromId_592_chr17_KZ559114v1_alt_0000		complete	0	2026-04-16T01:46:24.083357Z
makeLocusGraph_chromId_593_chr18_KZ559116v1_alt_0000		complete	0	2026-04-16T01:47:09.882740Z
makeLocusGraph_chromId_594_chr18_KZ559115v1_fix_0000		complete	0	2026-04-16T01:47:17.673930Z
makeLocusGraph_chromId_595_chr2_ML143342v1_fix_0000		complete	0	2026-04-16T01:47:03.951754Z
makeLocusGraph_chromId_596_chr2_ML143341v1_fix_0000		complete	0	2026-04-16T01:47:16.946567Z
makeLocusGraph_chromId_597_chr3_ML143343v1_alt_0000		complete	0	2026-04-16T01:46:48.294211Z
makeLocusGraph_chromId_598_chr4_ML143344v1_fix_0000		complete	0	2026-04-16T01:46:44.553574Z
makeLocusGraph_chromId_599_chr4_ML143347v1_fix_0000		complete	0	2026-04-16T01:46:35.635880Z
makeLocusGraph_chromId_600_chr4_ML143346v1_fix_0000_to_chromId_601_chr4_ML143348v1_fix_0000		complete	0	2026-04-16T01:46:44.744358Z
makeLocusGraph_chromId_602_chr4_ML143345v1_fix_0000		complete	0	2026-04-16T01:46:51.301570Z
makeLocusGraph_chromId_603_chr4_ML143349v1_fix_0000		complete	0	2026-04-16T01:46:55.534684Z
makeLocusGraph_chromId_604_chr5_ML143350v1_fix_0000_to_chromId_605_chr6_ML143351v1_fix_0000		complete	0	2026-04-16T01:47:03.821702Z
makeLocusGraph_chromId_606_chr7_ML143352v1_fix_0000		complete	0	2026-04-16T01:47:07.921941Z
makeLocusGraph_chromId_607_chr9_ML143353v1_fix_0000		complete	0	2026-04-16T01:46:58.750064Z
makeLocusGraph_chromId_608_chr10_ML143354v1_fix_0000		complete	0	2026-04-16T01:46:39.669836Z
makeLocusGraph_chromId_609_chr10_ML143355v1_fix_0000		complete	0	2026-04-16T01:46:47.203367Z
makeLocusGraph_chromId_610_chr11_ML143358v1_fix_0000		complete	0	2026-04-16T01:46:45.191301Z
makeLocusGraph_chromId_611_chr11_ML143360v1_fix_0000		complete	0	2026-04-16T01:46:03.008613Z
makeLocusGraph_chromId_612_chr11_ML143359v1_fix_0000		complete	0	2026-04-16T01:44:49.460635Z
makeLocusGraph_chromId_613_chr11_ML143357v1_fix_0000		complete	0	2026-04-16T01:45:29.695176Z
makeLocusGraph_chromId_614_chr11_ML143356v1_fix_0000		complete	0	2026-04-16T01:46:00.446943Z
makeLocusGraph_chromId_615_chr12_ML143362v1_fix_0000		complete	0	2026-04-16T01:46:56.054210Z
makeLocusGraph_chromId_616_chr12_ML143361v1_fix_0000		complete	0	2026-04-16T01:47:01.113903Z
makeLocusGraph_chromId_617_chr13_ML143366v1_fix_0000		complete	0	2026-04-16T01:46:45.435183Z
makeLocusGraph_chromId_618_chr13_ML143363v1_fix_0000_to_chromId_619_chr13_ML143364v1_fix_0000		complete	0	2026-04-16T01:46:07.074615Z
makeLocusGraph_chromId_620_chr13_ML143365v1_fix_0000		complete	0	2026-04-16T01:47:22.967957Z
makeLocusGraph_chromId_621_chr14_ML143367v1_fix_0000		complete	0	2026-04-16T01:47:08.390435Z
makeLocusGraph_chromId_622_chr14_ML143368v1_alt_0000		complete	0	2026-04-16T01:47:08.154684Z
makeLocusGraph_chromId_623_chr15_ML143372v1_fix_0000		complete	0	2026-04-16T01:45:49.175958Z
makeLocusGraph_chromId_624_chr15_ML143371v1_fix_0000		complete	0	2026-04-16T01:45:52.920629Z
makeLocusGraph_chromId_625_chr15_ML143370v1_fix_0000		complete	0	2026-04-16T01:45:03.672681Z
makeLocusGraph_chromId_626_chr15_ML143369v1_fix_0000		complete	0	2026-04-16T01:45:49.505646Z
makeLocusGraph_chromId_627_chr16_ML143373v1_fix_0000		complete	0	2026-04-16T01:45:59.780966Z
makeLocusGraph_chromId_628_chr17_ML143374v1_fix_0000_to_chromId_629_chr17_ML143375v1_fix_0000		complete	0	2026-04-16T01:46:08.146266Z
makeLocusGraph_chromId_630_chr19_ML143376v1_fix_0000		complete	0	2026-04-16T01:46:14.410090Z
makeLocusGraph_chromId_631_chr21_ML143377v1_fix_0000		complete	0	2026-04-16T01:44:53.040021Z
makeLocusGraph_chromId_632_chr22_ML143380v1_fix_0000		complete	0	2026-04-16T01:45:00.568574Z
makeLocusGraph_chromId_633_chr22_ML143378v1_fix_0000		complete	0	2026-04-16T01:45:09.582526Z
makeLocusGraph_chromId_634_chr22_ML143379v1_fix_0000_to_chromId_637_chrX_ML143383v1_fix_0000		complete	0	2026-04-16T01:45:20.459325Z
makeLocusGraph_chromId_638_chrX_ML143381v1_fix_0000		complete	0	2026-04-16T01:45:16.886834Z
makeLocusGraph_chromId_639_chrX_ML143384v1_fix_0000		complete	0	2026-04-16T01:45:37.914130Z
makeLocusGraph_chromId_640_chr1_MU273333v1_fix_0000		complete	0	2026-04-16T01:45:05.974512Z
makeLocusGraph_chromId_641_chr1_MU273330v1_alt_0000		complete	0	2026-04-16T01:44:56.621981Z
makeLocusGraph_chromId_642_chr1_MU273335v1_fix_0000		complete	0	2026-04-16T01:45:04.650483Z
makeLocusGraph_chromId_643_chr1_MU273336v1_fix_0000		complete	0	2026-04-16T01:45:13.253698Z
makeLocusGraph_chromId_644_chr1_MU273331v1_alt_0000		complete	0	2026-04-16T01:45:19.828116Z
makeLocusGraph_chromId_645_chr1_MU273334v1_fix_0000		complete	0	2026-04-16T01:45:29.872231Z
makeLocusGraph_chromId_646_chr1_MU273332v1_alt_0000		complete	0	2026-04-16T01:45:38.696094Z
makeLocusGraph_chromId_647_chr2_MU273344v1_fix_0000		complete	0	2026-04-16T01:44:55.760335Z
makeLocusGraph_chromId_648_chr2_MU273345v1_fix_0000		complete	0	2026-04-16T01:46:44.113336Z
makeLocusGraph_chromId_649_chr2_MU273343v1_fix_0000		complete	0	2026-04-16T01:46:51.581365Z
makeLocusGraph_chromId_650_chr2_MU273340v1_alt_0000		complete	0	2026-04-16T01:46:57.073689Z
makeLocusGraph_chromId_651_chr2_MU273337v1_alt_0000		complete	0	2026-04-16T01:47:02.010862Z
makeLocusGraph_chromId_652_chr2_MU273342v1_fix_0000		complete	0	2026-04-16T01:46:36.751215Z
makeLocusGraph_chromId_653_chr2_MU273339v1_alt_0000		complete	0	2026-04-16T01:47:09.883383Z
makeLocusGraph_chromId_654_chr2_MU273338v1_alt_0000		complete	0	2026-04-16T01:47:15.542934Z
makeLocusGraph_chromId_655_chr2_MU273341v1_fix_0000		complete	0	2026-04-16T01:46:47.439329Z
makeLocusGraph_chromId_656_chr3_MU273347v1_fix_0000		complete	0	2026-04-16T01:46:51.352540Z
makeLocusGraph_chromId_657_chr3_MU273348v1_fix_0000		complete	0	2026-04-16T01:45:30.704936Z
makeLocusGraph_chromId_658_chr3_MU273346v1_fix_0000		complete	0	2026-04-16T01:47:20.586574Z
makeLocusGraph_chromId_659_chr4_MU273351v1_fix_0000		complete	0	2026-04-16T01:46:48.245970Z
makeLocusGraph_chromId_660_chr4_MU273349v1_alt_0000		complete	0	2026-04-16T01:47:20.818900Z
makeLocusGraph_chromId_661_chr4_MU273350v1_fix_0000		complete	0	2026-04-16T01:47:23.879158Z
makeLocusGraph_chromId_662_chr5_MU273354v1_fix_0000		complete	0	2026-04-16T01:45:50.123198Z
makeLocusGraph_chromId_663_chr5_MU273353v1_fix_0000		complete	0	2026-04-16T01:45:54.624393Z
makeLocusGraph_chromId_664_chr5_MU273356v1_alt_0000		complete	0	2026-04-16T01:45:19.501280Z
makeLocusGraph_chromId_665_chr5_MU273355v1_fix_0000		complete	0	2026-04-16T01:45:57.841295Z
makeLocusGraph_chromId_666_chr5_MU273352v1_fix_0000		complete	0	2026-04-16T01:46:05.025047Z
makeLocusGraph_chromId_667_chr6_MU273357v1_alt_0000		complete	0	2026-04-16T01:46:10.858296Z
makeLocusGraph_chromId_668_chr7_MU273358v1_alt_0000		complete	0	2026-04-16T01:44:49.212278Z
makeLocusGraph_chromId_669_chr8_MU273362v1_fix_0000		complete	0	2026-04-16T01:44:57.604441Z
makeLocusGraph_chromId_670_chr8_MU273359v1_fix_0000		complete	0	2026-04-16T01:45:05.617236Z
makeLocusGraph_chromId_671_chr8_MU273361v1_fix_0000		complete	0	2026-04-16T01:45:13.527236Z
makeLocusGraph_chromId_672_chr8_MU273363v1_fix_0000		complete	0	2026-04-16T01:45:21.686223Z
makeLocusGraph_chromId_673_chr8_MU273360v1_fix_0000		complete	0	2026-04-16T01:45:30.464701Z
makeLocusGraph_chromId_674_chr9_MU273366v1_fix_0000		complete	0	2026-04-16T01:45:39.817800Z
makeLocusGraph_chromId_675_chr9_MU273364v1_fix_0000		complete	0	2026-04-16T01:44:49.212128Z
makeLocusGraph_chromId_676_chr9_MU273365v1_fix_0000		complete	0	2026-04-16T01:45:50.180353Z
makeLocusGraph_chromId_677_chr10_MU273367v1_fix_0000		complete	0	2026-04-16T01:45:54.864380Z
makeLocusGraph_chromId_678_chr11_KQ759759v2_fix_0000		complete	0	2026-04-16T01:45:56.930278Z
makeLocusGraph_chromId_679_chr11_MU273369v1_fix_0000		complete	0	2026-04-16T01:46:01.529114Z
makeLocusGraph_chromId_680_chr11_MU273371v1_fix_0000		complete	0	2026-04-16T01:46:00.883185Z
makeLocusGraph_chromId_681_chr11_MU273370v1_fix_0000		complete	0	2026-04-16T01:46:11.337699Z
makeLocusGraph_chromId_682_chr11_MU273368v1_alt_0000		complete	0	2026-04-16T01:45:46.728824Z
makeLocusGraph_chromId_683_chr12_MU273372v1_fix_0000		complete	0	2026-04-16T01:45:34.757361Z
makeLocusGraph_chromId_684_chr14_MU273373v1_fix_0000		complete	0	2026-04-16T01:45:55.200414Z
makeLocusGraph_chromId_685_chr15_MU273375v1_alt_0000		complete	0	2026-04-16T01:45:57.303255Z
makeLocusGraph_chromId_686_chr15_MU273374v1_fix_0000		complete	0	2026-04-16T01:46:01.617064Z
makeLocusGraph_chromId_687_chr16_MU273376v1_fix_0000		complete	0	2026-04-16T01:46:07.161996Z
makeLocusGraph_chromId_688_chr16_MU273377v1_fix_0000		complete	0	2026-04-16T01:46:12.672846Z
makeLocusGraph_chromId_689_chr17_MU273380v1_fix_0000		complete	0	2026-04-16T01:46:18.382906Z
makeLocusGraph_chromId_690_chr17_MU273378v1_alt_0000		complete	0	2026-04-16T01:46:20.417806Z
makeLocusGraph_chromId_691_chr17_MU273383v1_fix_0000		complete	0	2026-04-16T01:45:57.284497Z
makeLocusGraph_chromId_692_chr17_MU273379v1_fix_0000		complete	0	2026-04-16T01:46:27.058740Z
makeLocusGraph_chromId_693_chr17_MU273382v1_fix_0000		complete	0	2026-04-16T01:46:32.321868Z
makeLocusGraph_chromId_694_chr17_MU273381v1_fix_0000		complete	0	2026-04-16T01:47:05.722543Z
makeLocusGraph_chromId_695_chr19_MU273386v1_fix_0000		complete	0	2026-04-16T01:45:53.693198Z
makeLocusGraph_chromId_696_chr19_MU273387v1_alt_0000		complete	0	2026-04-16T01:46:36.244808Z
makeLocusGraph_chromId_697_chr19_MU273384v1_fix_0000		complete	0	2026-04-16T01:46:45.223991Z
makeLocusGraph_chromId_698_chr19_MU273385v1_fix_0000		complete	0	2026-04-16T01:46:51.491576Z
makeLocusGraph_chromId_699_chr20_MU273388v1_fix_0000		complete	0	2026-04-16T01:46:57.513632Z
makeLocusGraph_chromId_700_chr20_MU273389v1_fix_0000		complete	0	2026-04-16T01:47:02.946299Z
makeLocusGraph_chromId_701_chr21_MU273390v1_fix_0000		complete	0	2026-04-16T01:46:51.765907Z
makeLocusGraph_chromId_702_chr21_MU273391v1_fix_0000		complete	0	2026-04-16T01:46:40.442819Z
makeLocusGraph_chromId_703_chr21_MU273392v1_fix_0000		complete	0	2026-04-16T01:46:36.480442Z
makeLocusGraph_chromId_704_chr22_KQ759762v2_fix_0000		complete	0	2026-04-16T01:46:44.744241Z
makeLocusGraph_chromId_705_chrX_MU273397v1_alt_0000		complete	0	2026-04-16T01:46:40.172240Z
makeLocusGraph_chromId_706_chrX_MU273393v1_fix_0000		complete	0	2026-04-16T01:46:59.146543Z
makeLocusGraph_chromId_707_chrX_MU273394v1_fix_0000		complete	0	2026-04-16T01:45:08.544902Z
makeLocusGraph_chromId_708_chrX_MU273396v1_alt_0000		complete	0	2026-04-16T01:46:44.350398Z
makeLocusGraph_chromId_709_chrX_MU273395v1_alt_0000		complete	0	2026-04-16T01:47:12.774024Z
makeLocusGraph_chromId_710_chrY_MU273398v1_fix_0000		complete	0	2026-04-16T01:46:36.055830Z
mergeLocusGraphInputList		complete	0	2026-04-16T01:47:31.393874Z
mergeLocusGraph		complete	0	2026-04-16T01:47:31.861372Z
checkLocusGraph		complete	0	2026-04-16T01:47:32.031447Z
removeTmpDir		complete	0	2026-04-16T01:47:32.031601Z
locusGraphStats		complete	0	2026-04-16T01:47:32.031690Z
makeHyGenDir		complete	0	2026-04-16T01:47:32.148635Z
generateCandidateSV_0000		complete	0	2026-04-16T01:47:55.577247Z
fixVcfHeader_sortCandidateSV		complete	0	2026-04-16T01:47:55.721233Z
sortCandidateSVInputList		complete	0	2026-04-16T01:47:55.725139Z
sort_sortCandidateSV		complete	0	2026-04-16T01:47:55.899881Z
tabix_sortCandidateSV		complete	0	2026-04-16T01:47:56.030312Z
fixVcfHeader_sortDiploidSV		complete	0	2026-04-16T01:47:55.724960Z
sortDiploidSVInputList		complete	0	2026-04-16T01:47:55.729267Z
sort_sortDiploidSV		complete	0	2026-04-16T01:47:55.899822Z
tabix_sortDiploidSV		complete	0	2026-04-16T01:47:56.022474Z
fixVcfHeader_sortSomaticSV		complete	0	2026-04-16T01:47:55.725066Z
sortSomaticSVInputList		complete	0	2026-04-16T01:47:55.729083Z
sort_sortSomaticSV		complete	0	2026-04-16T01:47:55.899629Z
tabix_sortSomaticSV		complete	0	2026-04-16T01:47:56.022341Z
extractSmallIndels		complete	0	2026-04-16T01:47:56.038092Z
extractSmallIndels_tabix		complete	0	2026-04-16T01:47:56.157697Z
sortEdgeRuntimeLogsInputList		complete	0	2026-04-16T01:47:55.596608Z
sortEdgeRuntimeLogs		complete	0	2026-04-16T01:47:55.731165Z
